Date,S&P,Dividend,Earnings,CPI,Date Fraction,Long Interest Rate,Real Price,Real Dividend,Real Total Return Price,Real Earnings,Real TR Scaled Earnings,CAPE,TR CAPE,Excess CAPE Yield,Monthly Bond Returns,Monthly Real Bond Returns,10 Year Real Stock Return,10 Year Real Bond Return,10 Year Excess Return
1872.1,4.97,0.2933,0.425,12.74947603,1872.7916666666652,5.5249999999999995,126.8544257187015,7.486197799455765,139.70011861134523,10.847712460854758,11.94618720519552,,,,1.0032079864556935,1.0572289881054313,0.1087007196228198,0.08557233270220443,0.023128386920615362
1872.11,4.95,0.2967,0.4275,13.13013719,1872.8749999999984,5.543333333333333,122.68105631271023,7.35342816322851,135.77897856446953,10.595182136097701,11.726366330567823,,,,1.0032244226075313,1.029871681217814,0.10855245783606438,0.0897661676855337,0.018786290150530682
1872.12,5.07,0.3,0.43,12.93980661,1872.9583333333317,5.5616666666666665,127.50339396301075,7.544579524438506,141.81200744295768,10.813897318361859,12.027448363012189,,,,1.0032408574060259,1.0483895674210992,0.10586247483438727,0.08917802028564115,0.01668445454874612
1873.01,5.11,0.3025,0.4325,12.93980661,1873.041666666665,5.58,128.50933789960257,7.6074510204754935,143.63593735459665,10.876768814398845,12.157053406235429,,,,1.0053472215787504,1.051787248515076,0.10438833573956008,0.08914698112495523,0.015241354614604852
1873.02,5.15,0.305,0.435,13.22522149,1873.1249999999982,5.570833333333334,126.72019907320289,7.504788488801335,142.33521588421138,10.703550795503544,12.022489108666397,,,,1.0053398720295676,1.0345912828835473,0.10236955495561739,0.09024771897101957,0.012121835984597817
1873.03,5.11,0.3075,0.4375,13.22522149,1873.2083333333314,5.561666666666666,125.7359645172945,7.566303148545609,141.93792098550543,10.765065455247816,12.152219262457654,,,,1.0053325226495526,1.0401158679370517,0.10559090483294353,0.09103688685262346,0.014554017980320078
1873.04,5.04,0.31,0.44,13.22522149,1873.2916666666647,5.552499999999999,124.01355404445485,7.6278178082898815,140.71112551710493,10.82658011499209,12.284304608636145,,,,1.0053251734388198,1.0456623093609851,0.11040916305818316,0.09183813332210611,0.01857102973607705
1873.05,5.05,0.3125,0.4425,12.93980661,1873.374999999998,5.543333333333333,127.00042199471486,7.858937004623444,144.84324541003005,11.128254798546797,12.691710117611544,,,,1.0053178243974839,1.0744177639884591,0.10688473560051936,0.09026951899961788,0.016615216600901483
1873.06,4.98,0.315,0.445,12.55922645,1873.4583333333312,5.534166666666667,129.03514770211032,8.161861752241917,147.93955129259345,11.530249142056043,13.219498057269897,,,,1.005310475525659,1.1128623698390758,0.10928658872736285,0.08999554254332143,0.019291046184041427
1873.07,4.97,0.3175,0.4475,12.55922645,1873.5416666666645,5.525,128.7760409798169,8.226638432815266,148.4284746757977,11.59502582262939,13.364535697669915,,,,1.0053031268234605,1.1187721982175332,0.10995788113977434,0.09195892378348636,0.01799895735628798
1873.08,4.97,0.32,0.45,12.55922645,1873.6249999999977,5.515833333333333,128.7760409798169,8.291415113388615,149.22487158888046,11.659802503202739,13.51130628068334,,,,1.005295778291002,1.1247051890712423,0.10477284115871521,0.09171831374615547,0.013054527412559747
1873.09,4.59,0.3225,0.4525,12.55922645,1873.708333333331,5.506666666666667,118.92998553266794,8.356191793961964,138.62224929917755,11.724579183776088,13.665918912391687,,,,1.0052884299283993,1.130661378395303,0.11585285902884634,0.09259876333025585,0.023254095698590493
1873.1,4.19,0.325,0.455,12.27381157,1873.7916666666642,5.4975000000000005,111.09030085916504,8.61678944611662,130.3214425324693,12.063505224563267,14.151851158060506,,,,1.005281081735767,1.1630722161205505,0.12024919033565862,0.0898512573985164,0.030397932937142214
1873.11,4.04,0.3275,0.4575,11.8932314,1873.8749999999975,5.488333333333332,110.54091825708534,8.960928398315705,130.55296973335032,12.517938144212016,14.78415436955638,,,,1.0052737337132196,1.2066290414056366,0.12342998034291375,0.08731201737128536,0.03611796297162839
1873.12,4.42,0.33,0.46,12.17864628,1873.9583333333308,5.479166666666666,118.10405909908737,8.817723869388876,140.35316123078223,12.291372666420857,14.606890082841591,,,,1.0052663858608724,1.1845651757323503,0.11227108128967789,0.08852845532822085,0.023742625961457042
1874.01,4.66,0.33,0.46,12.36889587,1874.041666666664,5.47,122.60171772308733,8.682095890261548,146.557920366899,12.102315483394888,14.467090851668141,,,,1.007109145660312,1.1724874567369146,0.10468779814198315,0.08998045264656684,0.014707345495416302
1874.02,4.8,0.33,0.46,12.36889587,1874.1249999999973,5.4366666666666665,126.28503113107706,8.682095890261548,151.8258284487564,12.102315483394888,14.549975226339159,,,,1.0070852297331554,1.180822840851746,0.10429674065200834,0.08961205036884956,0.014684690283158774
1874.03,4.73,0.33,0.46,12.36889587,1874.2083333333305,5.403333333333332,124.4433744270822,8.682095890261548,150.48153725936638,12.102315483394888,14.634568105562058,,,,1.0070613220358624,1.1891892419533379,0.10542636932176053,0.08924563509070738,0.01618073423105315
